train,test,normalisation,method,seed,balanced_accuracy,macro_f1,auroc
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),5,0.8327168830121745,0.8041159002884801,0.8941208780133838
PhysioNet,WESAD,subject_zscore,coral,5,0.4867792875504957,0.46621064852653327,0.49650029270279217
PhysioNet,WESAD,subject_zscore,mmd,5,0.5035560662199161,0.48242521542269656,0.5000236343869422
PhysioNet,WESAD,subject_zscore,dann,5,0.5562152983568647,0.5462952784037817,0.5745701268621171
PhysioNet,WESAD,subject_zscore,subject_dann,5,0.49166251549870377,0.4688140090653787,0.48596662824563763
PhysioNet,WESAD,subject_zscore,source_only,6,0.48851368794609906,0.46668274718988667,0.5136934001883479
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),6,0.8605680077400628,0.8263540333093655,0.9210246512940418
PhysioNet,WESAD,subject_zscore,coral,6,0.49192067572530296,0.47020182683825285,0.5157623180606713
PhysioNet,WESAD,subject_zscore,mmd,6,0.46890260087338154,0.4406204653490118,0.48441766688604226
PhysioNet,WESAD,subject_zscore,dann,6,0.49899281151031005,0.4785800049840285,0.5177566967126386
PhysioNet,WESAD,subject_zscore,subject_dann,6,0.46883533377208453,0.4366493804019577,0.48593390370987155
PhysioNet,WESAD,subject_zscore,source_only,7,0.49018082124040535,0.46361197689606903,0.4948858822716645
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),7,0.8189752479238894,0.8097307797967113,0.8738082520357978
PhysioNet,WESAD,subject_zscore,coral,7,0.4925606222025067,0.4676564883900767,0.5004435992626071
PhysioNet,WESAD,subject_zscore,mmd,7,0.4399741112561495,0.4085208023105905,0.4659828450711394
PhysioNet,WESAD,subject_zscore,dann,7,0.47643469818887874,0.46050602172414923,0.4841231460641474
PhysioNet,WESAD,subject_zscore,subject_dann,7,0.44556455278285817,0.41141354168488,0.4621686186246241
PhysioNet,WESAD,subject_zscore,source_only,8,0.4941659424848104,0.46727332858961124,0.5034942532079135
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),8,0.8541280335402726,0.8275398347420508,0.9127781585100381
PhysioNet,WESAD,subject_zscore,coral,8,0.4987346512837108,0.4772355576791694,0.5070884980528901
PhysioNet,WESAD,subject_zscore,mmd,8,0.4914716223734015,0.47072316793432334,0.49941277638597503
PhysioNet,WESAD,subject_zscore,dann,8,0.5486995633092505,0.5421030916397097,0.5458707089952477
PhysioNet,WESAD,subject_zscore,subject_dann,8,0.4903662602764132,0.4541978121544017,0.5224163069997783
PhysioNet,WESAD,subject_zscore,source_only,9,0.48163244528639426,0.4561748195669607,0.488119175487141
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),9,0.82302164798839,0.8078992791146309,0.876211904377973
PhysioNet,WESAD,subject_zscore,coral,9,0.4865829403358992,0.4621589650343804,0.4934350945193675
PhysioNet,WESAD,subject_zscore,mmd,9,0.4845903797136967,0.46032645724914834,0.4971256949418776
PhysioNet,WESAD,subject_zscore,dann,9,0.49153343538540417,0.468108962022605,0.5079756965781044
PhysioNet,WESAD,subject_zscore,subject_dann,9,0.49519312930191295,0.466722751214122,0.5130625438599681
