train,test,normalisation,method,seed,balanced_accuracy,macro_f1,auroc
PhysioNet,WESAD,none,coral,1,0.6412831059048095,0.6462283178701089,0.7606205901400929
PhysioNet,WESAD,none,mmd,1,0.7206037744424119,0.686476142409522,0.8070739549839229
PhysioNet,WESAD,none,dann,1,0.735760626271119,0.6738878314142769,0.8602535989001625
PhysioNet,WESAD,none,subject_dann,1,0.7727949280219968,0.7539042685230155,0.8643978730414825
PhysioNet,WESAD,none,source_only,2,0.6544629770602071,0.661424710820941,0.7395952870598661
PhysioNet,WESAD,none,finetune_k5 (uses target labels),2,0.8676284605983315,0.878205496740776,0.9184547531749828
PhysioNet,WESAD,none,coral,2,0.6566359515071637,0.6639928223283784,0.7388965266494723
PhysioNet,WESAD,none,mmd,2,0.7482190131003374,0.724826927827068,0.8315419313056026
PhysioNet,WESAD,none,dann,2,0.7336444616136253,0.7227543508874209,0.8107836342358515
PhysioNet,WESAD,none,subject_dann,2,0.6874921886539489,0.6122935480715939,0.8317180416529376
PhysioNet,WESAD,none,source_only,3,0.6092878324792929,0.6069835301094398,0.7184904502743913
PhysioNet,WESAD,none,finetune_k5 (uses target labels),3,0.8809129071682874,0.8897715366507464,0.9274669217280408
PhysioNet,WESAD,none,coral,3,0.6125032665628941,0.611034204690545,0.7236828650313021
PhysioNet,WESAD,none,mmd,3,0.7398622930703418,0.7167373152814556,0.822503493802052
PhysioNet,WESAD,none,dann,3,0.7279748446252259,0.7314789139225881,0.8222932975810392
PhysioNet,WESAD,none,subject_dann,3,0.697902582573029,0.6821577590864324,0.761205730971561
PhysioNet,WESAD,none,source_only,4,0.642149455194119,0.6452755804725699,0.7670571392862418
PhysioNet,WESAD,none,finetune_k5 (uses target labels),4,0.902083001222169,0.9114558245227307,0.9364153249375632
PhysioNet,WESAD,none,coral,4,0.6517957574449229,0.6572392965002665,0.7705566223171578
PhysioNet,WESAD,none,mmd,4,0.7600212468612592,0.7403956900356293,0.8547884971538295
PhysioNet,WESAD,none,dann,4,0.7707128492381807,0.7791774464056166,0.8743878745185372
PhysioNet,WESAD,none,subject_dann,4,0.7566268619408496,0.708287841967888,0.8576801154374921
PhysioNet,WESAD,none,source_only,5,0.6098530898844489,0.6082548562652556,0.7203083635372047
PhysioNet,WESAD,none,finetune_k5 (uses target labels),5,0.8687177852170679,0.879842070629524,0.915946649662575
PhysioNet,WESAD,none,coral,5,0.6152414984150069,0.6154100742520598,0.7272505198095736
PhysioNet,WESAD,none,mmd,5,0.7337836455978094,0.6981455791321163,0.7845261495460898
PhysioNet,WESAD,none,dann,5,0.7471083817163373,0.7483500717360114,0.8123345414881892
PhysioNet,WESAD,none,subject_dann,5,0.6899520525376932,0.6727893018961111,0.7472816515741992
