train,test,normalisation,method,seed,balanced_accuracy,macro_f1,auroc
WESAD,PhysioNet,subject_zscore,coral,4,0.5449744143467443,0.45799910873440286,0.6367776160743628
WESAD,PhysioNet,subject_zscore,mmd,4,0.5584362236514717,0.5182583198944436,0.6156283742547298
WESAD,PhysioNet,subject_zscore,dann,4,0.550607952678278,0.47648822583004236,0.6148537627341439
WESAD,PhysioNet,subject_zscore,subject_dann,4,0.5533543026149007,0.4635005873468703,0.632411623867424
WESAD,PhysioNet,subject_zscore,source_only,5,0.529576076240552,0.4359701557659583,0.6315431200413126
WESAD,PhysioNet,subject_zscore,finetune_k5 (uses target labels),5,0.8793103448275862,0.5813725490196079,0.9310344827586207
WESAD,PhysioNet,subject_zscore,coral,5,0.533777756912821,0.442766310529358,0.6294774893197502
WESAD,PhysioNet,subject_zscore,mmd,5,0.5458781277874278,0.510954612022942,0.584268344209192
WESAD,PhysioNet,subject_zscore,dann,5,0.545713816252758,0.471405587245868,0.6329749777005774
WESAD,PhysioNet,subject_zscore,subject_dann,5,0.5800197173841604,0.5196083137330197,0.640462889066241
WESAD,PhysioNet,subject_zscore,source_only,6,0.5421576451809774,0.44816479400749065,0.6381390545044833
WESAD,PhysioNet,subject_zscore,finetune_k5 (uses target labels),6,0.7844827586206897,0.4594115561857497,0.8563218390804598
WESAD,PhysioNet,subject_zscore,coral,6,0.5414886625041078,0.45762367082755434,0.6399934275386132
WESAD,PhysioNet,subject_zscore,mmd,6,0.5556429275620862,0.5161392405063291,0.5964743439275152
WESAD,PhysioNet,subject_zscore,dann,6,0.5400802779212244,0.45283719548425433,0.6305572508332942
WESAD,PhysioNet,subject_zscore,subject_dann,6,0.5669569503779166,0.5482227652021576,0.613656635838693
WESAD,PhysioNet,subject_zscore,source_only,7,0.5463593258532463,0.4549494597420704,0.657410450213605
WESAD,PhysioNet,subject_zscore,finetune_k5 (uses target labels),7,0.8448275862068966,0.5331632653061225,0.9942528735632185
WESAD,PhysioNet,subject_zscore,coral,7,0.5428735740106099,0.45466546840621025,0.65428853105488
WESAD,PhysioNet,subject_zscore,mmd,7,0.574527017510915,0.5362978743328026,0.6064738744659874
WESAD,PhysioNet,subject_zscore,dann,7,0.5666752734613398,0.48922097011268983,0.6363081545467348
WESAD,PhysioNet,subject_zscore,subject_dann,7,0.5491291488662504,0.44841269841269843,0.6263320970846438
WESAD,PhysioNet,subject_zscore,source_only,8,0.5414651894277264,0.4497585022158044,0.6481855311957185
WESAD,PhysioNet,subject_zscore,finetune_k5 (uses target labels),8,0.9051724137931034,0.6240896358543417,0.9310344827586208
WESAD,PhysioNet,subject_zscore,coral,8,0.5379794375850899,0.4494964207133782,0.6496173888549834
WESAD,PhysioNet,subject_zscore,mmd,8,0.5710412656682785,0.5347314309080818,0.6174358011360969
WESAD,PhysioNet,subject_zscore,dann,8,0.5540937045209146,0.4771079915588586,0.620510774142059
WESAD,PhysioNet,subject_zscore,subject_dann,8,0.5449274681939815,0.4414143456503058,0.6488897234871602
WESAD,PhysioNet,subject_zscore,source_only,9,0.540056804844843,0.44474728846935263,0.6406272006009107
WESAD,PhysioNet,subject_zscore,finetune_k5 (uses target labels),9,0.8362068965517242,0.5220618556701031,0.9310344827586207
WESAD,PhysioNet,subject_zscore,coral,9,0.5414651894277264,0.4497585022158044,0.6455330735646214
WESAD,PhysioNet,subject_zscore,mmd,9,0.5591286794047228,0.5175906840723711,0.6143373550537534
WESAD,PhysioNet,subject_zscore,dann,9,0.5624735927890709,0.48279546124373707,0.6315900661940753
