train,test,normalisation,method,seed,balanced_accuracy,macro_f1,auroc
PhysioNet,WESAD,none,subject_dann,0,0.6577039755490666,0.5663896486429624,0.7541385931623737
PhysioNet,WESAD,none,source_only,1,0.6339688455114585,0.6376555921354652,0.7598366150455046
PhysioNet,WESAD,none,finetune_k5 (uses target labels),1,0.9245141358003384,0.9103319096984863,0.9726431702854776
PhysioNet,WESAD,none,coral,1,0.6379086044107121,0.6423934601633654,0.7659266244759296
PhysioNet,WESAD,none,mmd,1,0.7582175360458114,0.7182944400960236,0.8506981923124994
PhysioNet,WESAD,none,dann,1,0.7160646722643247,0.6989641734588798,0.8065513049208639
PhysioNet,WESAD,none,subject_dann,1,0.682845147875882,0.598127782141922,0.8254348789383387
PhysioNet,WESAD,none,source_only,2,0.6580846011384682,0.6656618511661275,0.7683353595491574
PhysioNet,WESAD,none,finetune_k5 (uses target labels),2,0.9485096137250164,0.9345254925615715,0.9864510338637854
PhysioNet,WESAD,none,coral,2,0.6613000352220695,0.6692982245007661,0.7719371002011066
PhysioNet,WESAD,none,mmd,2,0.7320878733823413,0.7004627376821972,0.825224682717326
PhysioNet,WESAD,none,dann,2,0.7300199970458909,0.6881386422348426,0.8372797200413575
PhysioNet,WESAD,none,subject_dann,2,0.6616437344483201,0.5682646238087716,0.8489086839444173
PhysioNet,WESAD,none,source_only,3,0.6075040050901571,0.6003993490785944,0.767062820265188
PhysioNet,WESAD,none,finetune_k5 (uses target labels),3,0.9260588905381615,0.9209433829502787,0.9858987193206531
PhysioNet,WESAD,none,coral,3,0.6073449376796609,0.6007382193085673,0.7746071603058639
PhysioNet,WESAD,none,mmd,3,0.7556042857305171,0.7350606141572222,0.8204697033392795
PhysioNet,WESAD,none,dann,3,0.771011100632861,0.7587602793436,0.8516696397123154
PhysioNet,WESAD,none,subject_dann,3,0.640982014020656,0.646596318926416,0.7276311453989751
PhysioNet,WESAD,none,source_only,4,0.6505232181609535,0.65679643047198,0.7519798211627828
PhysioNet,WESAD,none,finetune_k5 (uses target labels),4,0.9297697538748317,0.9149707602339181,0.9908522903793711
PhysioNet,WESAD,none,coral,4,0.6562297615125038,0.6634156060707515,0.7569393157828956
PhysioNet,WESAD,none,mmd,4,0.7501079385999796,0.7074773873290561,0.8401827002829128
PhysioNet,WESAD,none,dann,4,0.7800211332416802,0.7633409949216552,0.8705759376455751
PhysioNet,WESAD,none,subject_dann,4,0.6963459943417449,0.6590474445149848,0.7828786656516652
PhysioNet,WESAD,none,source_only,5,0.6274499221705885,0.628714468113702,0.7639013554815766
PhysioNet,WESAD,none,finetune_k5 (uses target labels),5,0.9530273740895441,0.9515359389280147,0.9892039766647106
PhysioNet,WESAD,none,coral,5,0.6297819640280413,0.631730220683817,0.7671878018020065
PhysioNet,WESAD,none,mmd,5,0.764242214218354,0.7249567954775986,0.800501062343063
PhysioNet,WESAD,none,dann,5,0.7367036687762035,0.7484417328749972,0.8448411030188723
PhysioNet,WESAD,none,subject_dann,5,0.794084396623226,0.7765302249932231,0.8801483871700772
PhysioNet,WESAD,none,source_only,6,0.6013202595071183,0.5940436580306553,0.7431970277118153
PhysioNet,WESAD,none,finetune_k5 (uses target labels),6,0.9335151368704477,0.9259749516342531,0.9737305395422693
PhysioNet,WESAD,none,coral,6,0.6029279765489189,0.5961888975186307,0.7468442161953347
PhysioNet,WESAD,none,mmd,6,0.7673695931282878,0.731099481124813,0.8703146126140456
PhysioNet,WESAD,none,dann,6,0.7495455216842966,0.7417496505758758,0.8376944315044369
PhysioNet,WESAD,none,subject_dann,6,0.6912558372058674,0.6245763141904332,0.8247531614647836
PhysioNet,WESAD,none,source_only,7,0.6444104848147433,0.6492960434071997,0.7744480928953678
