task,normalisation,modality,subject,accuracy
shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,WESAD:S16,0.7796610169491526
shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,WESAD:S17,0.6885245901639344
shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,WESAD:S2,0.7678571428571429
shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,WESAD:S3,0.8070175438596491
shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,WESAD:S4,0.631578947368421
shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,WESAD:S5,0.8275862068965517
shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,WESAD:S6,0.8448275862068966
shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,WESAD:S7,0.9655172413793104
shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,WESAD:S8,0.6206896551724138
shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,WESAD:S9,0.8793103448275862
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,PhysioNet:S01,0.5833333333333334
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,PhysioNet:S02,0.7
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,PhysioNet:S03,0.6
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,PhysioNet:S04,0.5
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,PhysioNet:S05,0.6363636363636364
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,PhysioNet:S06,0.6363636363636364
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,PhysioNet:S07,0.7777777777777778
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,PhysioNet:S08,0.4
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,PhysioNet:S09,0.3
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,PhysioNet:S10,0.5
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,PhysioNet:S11,0.4166666666666667
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,PhysioNet:S12,0.5
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,PhysioNet:S13,0.4
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,PhysioNet:S14,0.6363636363636364
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,PhysioNet:S15,0.36363636363636365
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,PhysioNet:S16,0.36363636363636365
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,PhysioNet:S17,0.4
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,PhysioNet:S18,0.45454545454545453
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,PhysioNet:f01,0.2631578947368421
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,PhysioNet:f02,0.3125
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,PhysioNet:f03,0.5833333333333334
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,PhysioNet:f04,0.5833333333333334
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,PhysioNet:f05,0.75
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,PhysioNet:f06,0.8333333333333334
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,PhysioNet:f07,0.4166666666666667
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,PhysioNet:f08,0.46153846153846156
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,PhysioNet:f09,0.5
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,PhysioNet:f10,0.0
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,PhysioNet:f11,0.46153846153846156
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,PhysioNet:f12,0.5833333333333334
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,PhysioNet:f14,0.5
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,PhysioNet:f15,0.6153846153846154
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,PhysioNet:f16,0.5833333333333334
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,PhysioNet:f17,0.4166666666666667
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,PhysioNet:f18,0.6363636363636364
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,WESAD:S10,0.9344262295081968
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,WESAD:S11,0.9830508474576272
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,WESAD:S13,0.9661016949152542
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,WESAD:S14,0.8813559322033898
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,WESAD:S15,1.0
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,WESAD:S16,0.9322033898305084
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,WESAD:S17,0.9180327868852459
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,WESAD:S2,0.9285714285714286
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,WESAD:S3,0.8245614035087719
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,WESAD:S4,1.0
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,WESAD:S5,0.9482758620689655
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,WESAD:S6,1.0
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,WESAD:S7,0.9310344827586207
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,WESAD:S8,1.0
shared_Baseline_vs_Stress_pooled,subject_zscore,physiology_only,WESAD:S9,1.0
