features,test_dataset,trained_on,split,balanced_accuracy,auroc
hr_hrv_eda,Campanella2024,other_datasets_only,11,0.7083333333333334,0.7916666666666667
hr_hrv_eda,Campanella2024,all_datasets,11,0.75,0.90625
hr_hrv_eda,Campanella2024,within_dataset,12,0.8125,0.967013888888889
hr_hrv_eda,Campanella2024,other_datasets_only,12,0.8125,0.8177083333333334
hr_hrv_eda,Campanella2024,all_datasets,12,0.8958333333333333,0.9357638888888888
hr_hrv_eda,Campanella2024,within_dataset,13,1.0,1.0
hr_hrv_eda,Campanella2024,other_datasets_only,13,0.8958333333333333,0.951388888888889
hr_hrv_eda,Campanella2024,all_datasets,13,0.9583333333333333,0.9895833333333334
hr_hrv_eda,Campanella2024,within_dataset,14,0.8333333333333333,0.8454861111111112
hr_hrv_eda,Campanella2024,other_datasets_only,14,0.8333333333333334,0.9270833333333334
hr_hrv_eda,Campanella2024,all_datasets,14,0.8958333333333334,0.9253472222222223
hr_hrv_eda,Campanella2024,within_dataset,15,1.0,1.0
hr_hrv_eda,Campanella2024,other_datasets_only,15,0.875,0.9079861111111112
hr_hrv_eda,Campanella2024,all_datasets,15,0.9166666666666667,1.0
hr_hrv_eda,Campanella2024,within_dataset,16,0.8541666666666667,0.9496527777777779
hr_hrv_eda,Campanella2024,other_datasets_only,16,0.9166666666666666,0.9253472222222222
hr_hrv_eda,Campanella2024,all_datasets,16,0.8958333333333334,0.9305555555555556
hr_hrv_eda,Campanella2024,within_dataset,17,1.0,1.0
hr_hrv_eda,Campanella2024,other_datasets_only,17,0.8333333333333334,0.9114583333333334
hr_hrv_eda,Campanella2024,all_datasets,17,0.8958333333333333,0.9340277777777778
hr_hrv_eda,Campanella2024,within_dataset,18,1.0,1.0
hr_hrv_eda,Campanella2024,other_datasets_only,18,0.8541666666666667,0.986111111111111
hr_hrv_eda,Campanella2024,all_datasets,18,0.9375,0.998263888888889
hr_hrv_eda,Campanella2024,within_dataset,19,0.8333333333333333,0.9201388888888888
hr_hrv_eda,Campanella2024,other_datasets_only,19,0.7708333333333333,0.9409722222222222
hr_hrv_eda,Campanella2024,all_datasets,19,0.875,0.9583333333333333
hr_hrv_eda,PhysioNet,within_dataset,0,0.7312917338245453,0.8502571187351294
hr_hrv_eda,PhysioNet,other_datasets_only,0,0.6589147286821706,0.7104152275692686
hr_hrv_eda,PhysioNet,all_datasets,0,0.7418834906746488,0.8031314759382915
hr_hrv_eda,PhysioNet,within_dataset,1,0.729654403567447,0.8160535117056855
hr_hrv_eda,PhysioNet,other_datasets_only,1,0.8052396878483835,0.9034559643255295
hr_hrv_eda,PhysioNet,all_datasets,1,0.8441471571906355,0.9167224080267559
hr_hrv_eda,PhysioNet,within_dataset,2,0.7456911118621156,0.8550185873605949
hr_hrv_eda,PhysioNet,other_datasets_only,2,0.6845640419060492,0.7058127745860089
hr_hrv_eda,PhysioNet,all_datasets,2,0.7200912470429199,0.7695167286245352
hr_hrv_eda,PhysioNet,within_dataset,3,0.7884920634920635,0.8785714285714286
hr_hrv_eda,PhysioNet,other_datasets_only,3,0.7563852813852814,0.8613997113997114
hr_hrv_eda,PhysioNet,all_datasets,3,0.7631313131313131,0.8866522366522367
