features,test_dataset,trained_on,split,balanced_accuracy,auroc
physiology,Stress-Predict,within_dataset,2,0.5301757066462949,0.5950232365673542
physiology,Stress-Predict,other_datasets_only,2,0.5445394066717596,0.5678953399541635
physiology,Stress-Predict,all_datasets,2,0.5835084033613445,0.5968614718614719
physiology,Stress-Predict,within_dataset,3,0.7303892215568862,0.805938123752495
physiology,Stress-Predict,other_datasets_only,3,0.6261144377910846,0.687999001996008
physiology,Stress-Predict,all_datasets,3,0.6929973386560213,0.7830006653359948
physiology,Stress-Predict,within_dataset,4,0.6733605296812524,0.7387693652566655
physiology,Stress-Predict,other_datasets_only,4,0.6372201447234228,0.6598918621404174
physiology,Stress-Predict,all_datasets,4,0.6630081103394687,0.7099865637090638
physiology,Stress-Predict,within_dataset,5,0.6209784311362815,0.6678515483793229
physiology,Stress-Predict,other_datasets_only,5,0.6690113266658634,0.7262019520424148
physiology,Stress-Predict,all_datasets,5,0.7047083986022413,0.7702434028196168
physiology,Stress-Predict,within_dataset,6,0.5626643557255558,0.6309317475496056
physiology,Stress-Predict,other_datasets_only,6,0.5861522830504422,0.614824886445135
physiology,Stress-Predict,all_datasets,6,0.6211749940234281,0.6578562036815683
physiology,Stress-Predict,within_dataset,7,0.7155871898897785,0.8073995619861414
physiology,Stress-Predict,other_datasets_only,7,0.6099612250026927,0.6845941191254084
physiology,Stress-Predict,all_datasets,7,0.6851416364484975,0.7924101533048504
physiology,Stress-Predict,within_dataset,8,0.6023578684984711,0.6134226048142835
physiology,Stress-Predict,other_datasets_only,8,0.5345347303740418,0.5654971522977261
physiology,Stress-Predict,all_datasets,8,0.5777140124342419,0.5990464182716694
physiology,Stress-Predict,within_dataset,9,0.674734236449026,0.7639070209050371
physiology,Stress-Predict,other_datasets_only,9,0.5844763567928655,0.6244722876858649
physiology,Stress-Predict,all_datasets,9,0.6735474135738628,0.7284718807751649
physiology,Stress-Predict,within_dataset,10,0.6644188110026619,0.7727299615498374
physiology,Stress-Predict,other_datasets_only,10,0.5811298432416445,0.6500246475401754
physiology,Stress-Predict,all_datasets,10,0.6703933747412009,0.7493246573991916
physiology,Stress-Predict,within_dataset,11,0.6139847770154374,0.7057604345340194
physiology,Stress-Predict,other_datasets_only,11,0.5995836906803889,0.6341659519725558
