features,test_dataset,trained_on,split,balanced_accuracy,auroc
physiology,Stress-Predict,other_datasets_only,9,0.5258049202285482,0.6016768111764805
physiology,Stress-Predict,all_datasets,9,0.6526508536647395,0.7260558484935827
physiology,Stress-Predict,within_dataset,10,0.6644188110026619,0.7727299615498374
physiology,Stress-Predict,other_datasets_only,10,0.535729074238391,0.6240757172434191
physiology,Stress-Predict,all_datasets,10,0.6724046140195209,0.7390712806861875
physiology,Stress-Predict,within_dataset,11,0.6139847770154374,0.7057604345340194
physiology,Stress-Predict,other_datasets_only,11,0.5414611921097771,0.6069003716409377
physiology,Stress-Predict,all_datasets,11,0.6427869496855345,0.6938429102344197
physiology,Stress-Predict,within_dataset,12,0.673236633001028,0.7439181582339408
physiology,Stress-Predict,other_datasets_only,12,0.5496092284096656,0.6117900438904208
physiology,Stress-Predict,all_datasets,12,0.6628758831111619,0.7347484866778704
physiology,Stress-Predict,within_dataset,13,0.6563486762205489,0.7360335195530726
physiology,Stress-Predict,other_datasets_only,13,0.5674641729414622,0.6249316856934661
physiology,Stress-Predict,all_datasets,13,0.6820500364342967,0.7323065946077241
physiology,Stress-Predict,within_dataset,14,0.6590379199074852,0.7168037602820211
physiology,Stress-Predict,other_datasets_only,14,0.5758398149702497,0.6379516162124858
physiology,Stress-Predict,all_datasets,14,0.5906496558670471,0.6419338593251637
physiology,Stress-Predict,within_dataset,15,0.6021489255372314,0.6108945527236382
physiology,Stress-Predict,other_datasets_only,15,0.4629185407296352,0.47288022655339
physiology,Stress-Predict,all_datasets,15,0.5087456271864068,0.5323671497584541
physiology,Stress-Predict,within_dataset,16,0.6030539875524679,0.6806546326737382
physiology,Stress-Predict,other_datasets_only,16,0.5251121725285859,0.5819634844819386
physiology,Stress-Predict,all_datasets,16,0.6125343754523086,0.6521514380828318
physiology,Stress-Predict,within_dataset,17,0.6762454762454763,0.7463771463771465
physiology,Stress-Predict,other_datasets_only,17,0.5604681604681605,0.6362208362208362
physiology,Stress-Predict,all_datasets,17,0.719088319088319,0.7795102795102796
physiology,Stress-Predict,within_dataset,18,0.6842506189297277,0.7221957722338603
physiology,Stress-Predict,other_datasets_only,18,0.5429918110836032,0.5865946168983686
physiology,Stress-Predict,all_datasets,18,0.6349028756427347,0.6659445819843839
physiology,Stress-Predict,within_dataset,19,0.7679501790947574,0.823632367307066
physiology,Stress-Predict,other_datasets_only,19,0.619993487463367,0.6498799251058287
physiology,Stress-Predict,all_datasets,19,0.7563497232171931,0.8310505535656137
physiology,WESAD,within_dataset,0,0.7963985859478568,0.8007070260715864
physiology,WESAD,other_datasets_only,0,0.7344233318603623,0.8340698188245691
physiology,WESAD,all_datasets,0,0.7947046693180144,0.884150832228605
physiology,WESAD,within_dataset,1,0.9099462365591398,0.9801843317972351
physiology,WESAD,other_datasets_only,1,0.7964669738863287,0.9017665130568355
physiology,WESAD,all_datasets,1,0.886021505376344,0.9741935483870968
physiology,WESAD,within_dataset,2,0.9212390714501055,0.9791227012360567
physiology,WESAD,other_datasets_only,2,0.7680132649984927,0.8921465179378957
physiology,WESAD,all_datasets,2,0.8707416340066325,0.9831172746457641
physiology,WESAD,within_dataset,3,0.900611620795107,0.9770642201834863
physiology,WESAD,other_datasets_only,3,0.9110091743119266,0.9634556574923547
physiology,WESAD,all_datasets,3,0.9672782874617737,0.9901376146788992
physiology,WESAD,within_dataset,4,0.9360730593607306,0.9859270903510742
physiology,WESAD,other_datasets_only,4,0.8596077550714873,0.9294108840482073
physiology,WESAD,all_datasets,4,0.897784265289318,0.9615240661726177
physiology,WESAD,within_dataset,5,0.7755376344086022,0.887173579109063
physiology,WESAD,other_datasets_only,5,0.6645929339477726,0.747926267281106
physiology,WESAD,all_datasets,5,0.7572964669738863,0.886021505376344
physiology,WESAD,within_dataset,6,0.9124400147655962,0.9529715762273901
physiology,WESAD,other_datasets_only,6,0.7056847545219638,0.7590254706533777
physiology,WESAD,all_datasets,6,0.8036544850498339,0.9179032853451458
physiology,WESAD,within_dataset,7,0.7761376728110598,0.8400777649769585
physiology,WESAD,other_datasets_only,7,0.6382848502304148,0.6358726958525346
physiology,WESAD,all_datasets,7,0.7304507488479263,0.8657834101382489
physiology,WESAD,within_dataset,8,0.7943265090277254,0.8835083478129485
physiology,WESAD,other_datasets_only,8,0.6399486288433935,0.7198761048575962
physiology,WESAD,all_datasets,8,0.7208582004986024,0.8270756213643575
physiology,WESAD,within_dataset,9,0.9199074074074074,0.9878858024691357
physiology,WESAD,other_datasets_only,9,0.8652777777777778,0.9500771604938272
physiology,WESAD,all_datasets,9,0.9083333333333333,0.9736882716049382
physiology,WESAD,within_dataset,10,0.9571044546850997,0.9839477726574501
physiology,WESAD,other_datasets_only,10,0.8159754224270352,0.8930107526881721
