features,test_dataset,trained_on,split,balanced_accuracy,auroc
hr_hrv_eda,Stress-Predict,within_dataset,16,0.629936981343982,0.6466665626754851
hr_hrv_eda,Stress-Predict,other_datasets_only,16,0.5895598053285082,0.6376973232669869
hr_hrv_eda,Stress-Predict,all_datasets,16,0.6043941473763025,0.6330489174518001
hr_hrv_eda,Stress-Predict,within_dataset,17,0.7498967467276655,0.7914681026814081
hr_hrv_eda,Stress-Predict,other_datasets_only,17,0.6619408438175118,0.7555677341466513
hr_hrv_eda,Stress-Predict,all_datasets,17,0.72024717244885,0.7984654975219213
hr_hrv_eda,Stress-Predict,within_dataset,18,0.5490615615615615,0.5944594594594594
hr_hrv_eda,Stress-Predict,other_datasets_only,18,0.5241366366366367,0.5227027027027027
hr_hrv_eda,Stress-Predict,all_datasets,18,0.5651276276276276,0.5730630630630631
hr_hrv_eda,Stress-Predict,within_dataset,19,0.7153483813396919,0.778449070349186
hr_hrv_eda,Stress-Predict,other_datasets_only,19,0.597975394607879,0.6449845667724805
hr_hrv_eda,Stress-Predict,all_datasets,19,0.6861861642212437,0.7698181658596528
hr_hrv_eda,WESAD,within_dataset,0,0.7164899101487701,0.8122698482839888
hr_hrv_eda,WESAD,other_datasets_only,0,0.7744513183090294,0.8514508764177345
hr_hrv_eda,WESAD,all_datasets,0,0.7864928560907349,0.9089703932832522
hr_hrv_eda,WESAD,within_dataset,1,0.8915130568356375,0.9612135176651306
hr_hrv_eda,WESAD,other_datasets_only,1,0.8214669738863287,0.9412442396313364
hr_hrv_eda,WESAD,all_datasets,1,0.9030337941628264,0.9774193548387097
hr_hrv_eda,WESAD,within_dataset,2,0.8881519445281881,0.9897497738920711
hr_hrv_eda,WESAD,other_datasets_only,2,0.7807506783237865,0.9306979198070546
hr_hrv_eda,WESAD,all_datasets,2,0.890488393126319,0.9877148025324087
hr_hrv_eda,WESAD,within_dataset,3,0.875611620795107,0.9761467889908257
hr_hrv_eda,WESAD,other_datasets_only,3,0.8730886850152906,0.9480886850152904
hr_hrv_eda,WESAD,all_datasets,3,0.9422782874617737,0.9894495412844037
hr_hrv_eda,WESAD,within_dataset,4,0.8995433789954338,0.9431095141851935
hr_hrv_eda,WESAD,other_datasets_only,4,0.853694138782843,0.9219252938094169
hr_hrv_eda,WESAD,all_datasets,4,0.8754772063777229,0.9562092971030766
hr_hrv_eda,WESAD,within_dataset,5,0.75426267281106,0.8645545314900154
hr_hrv_eda,WESAD,other_datasets_only,5,0.7002304147465437,0.7574500768049155
hr_hrv_eda,WESAD,all_datasets,5,0.747542242703533,0.8965437788018433
hr_hrv_eda,WESAD,within_dataset,6,0.8526393503137689,0.953266888150609
hr_hrv_eda,WESAD,other_datasets_only,6,0.7084163898117386,0.7414544112218531
hr_hrv_eda,WESAD,all_datasets,6,0.836766334440753,0.9208564045773349
hr_hrv_eda,WESAD,within_dataset,7,0.7816460253456221,0.7713853686635945
hr_hrv_eda,WESAD,other_datasets_only,7,0.6498055875576036,0.6715149769585254
hr_hrv_eda,WESAD,all_datasets,7,0.7520881336405529,0.8811203917050691
hr_hrv_eda,WESAD,within_dataset,8,0.7579511974012239,0.8828662083553676
hr_hrv_eda,WESAD,other_datasets_only,8,0.6747752511898466,0.709375236080683
hr_hrv_eda,WESAD,all_datasets,8,0.6890911838029765,0.8367454861373423
hr_hrv_eda,WESAD,within_dataset,9,0.8518518518518519,0.9406635802469137
hr_hrv_eda,WESAD,other_datasets_only,9,0.9111111111111111,0.982175925925926
hr_hrv_eda,WESAD,all_datasets,9,0.9375,0.9881172839506173
hr_hrv_eda,WESAD,within_dataset,10,0.8906298003072197,0.9543778801843318
hr_hrv_eda,WESAD,other_datasets_only,10,0.8303379416282642,0.9058755760368664
hr_hrv_eda,WESAD,all_datasets,10,0.8776881720430108,0.9594470046082948
hr_hrv_eda,WESAD,within_dataset,11,0.8425259216589862,0.9342597926267281
hr_hrv_eda,WESAD,other_datasets_only,11,0.7981710829493087,0.9325316820276497
