features,test_dataset,trained_on,split,balanced_accuracy,auroc
hr_hrv_eda,Campanella2024,within_dataset,3,0.9356060606060606,0.9943181818181819
hr_hrv_eda,Campanella2024,other_datasets_only,3,0.8087121212121212,0.9166666666666667
hr_hrv_eda,Campanella2024,all_datasets,3,0.831439393939394,0.946969696969697
hr_hrv_eda,Campanella2024,within_dataset,4,0.8541666666666667,0.935763888888889
hr_hrv_eda,Campanella2024,other_datasets_only,4,0.7708333333333333,0.829861111111111
hr_hrv_eda,Campanella2024,all_datasets,4,0.7708333333333333,0.8697916666666667
hr_hrv_eda,Campanella2024,within_dataset,5,0.7686403508771931,0.8004385964912282
hr_hrv_eda,Campanella2024,other_datasets_only,5,0.7280701754385965,0.800438596491228
hr_hrv_eda,Campanella2024,all_datasets,5,0.7489035087719298,0.8092105263157895
hr_hrv_eda,Campanella2024,within_dataset,6,0.7850877192982456,0.8706140350877193
hr_hrv_eda,Campanella2024,other_datasets_only,6,0.8168859649122806,0.8859649122807017
hr_hrv_eda,Campanella2024,all_datasets,6,0.8168859649122806,0.9232456140350876
hr_hrv_eda,Campanella2024,within_dataset,7,0.9553571428571428,0.9900793650793651
hr_hrv_eda,Campanella2024,other_datasets_only,7,0.8035714285714286,0.9107142857142857
hr_hrv_eda,Campanella2024,all_datasets,7,0.8273809523809523,0.9603174603174602
hr_hrv_eda,Campanella2024,within_dataset,8,0.9583333333333333,1.0
hr_hrv_eda,Campanella2024,other_datasets_only,8,0.7889492753623188,0.9021739130434783
hr_hrv_eda,Campanella2024,all_datasets,8,0.8532608695652174,0.9565217391304348
hr_hrv_eda,Campanella2024,within_dataset,9,0.875,0.7942708333333334
hr_hrv_eda,Campanella2024,other_datasets_only,9,0.75,0.7838541666666667
hr_hrv_eda,Campanella2024,all_datasets,9,0.7708333333333333,0.7942708333333334
hr_hrv_eda,Campanella2024,within_dataset,10,0.7172619047619048,0.7113095238095238
hr_hrv_eda,Campanella2024,other_datasets_only,10,0.6041666666666666,0.6587301587301587
hr_hrv_eda,Campanella2024,all_datasets,10,0.6041666666666666,0.6865079365079365
hr_hrv_eda,Campanella2024,within_dataset,11,0.8611111111111112,0.900462962962963
hr_hrv_eda,Campanella2024,other_datasets_only,11,0.7152777777777777,0.7916666666666667
hr_hrv_eda,Campanella2024,all_datasets,11,0.6597222222222222,0.8333333333333333
hr_hrv_eda,Campanella2024,within_dataset,12,0.8630952380952381,0.8829365079365079
hr_hrv_eda,Campanella2024,other_datasets_only,12,0.7648809523809523,0.8710317460317459
hr_hrv_eda,Campanella2024,all_datasets,12,0.7648809523809523,0.9027777777777778
hr_hrv_eda,Campanella2024,within_dataset,13,0.957427536231884,0.9945652173913043
hr_hrv_eda,Campanella2024,other_datasets_only,13,0.7880434782608696,0.8442028985507246
hr_hrv_eda,Campanella2024,all_datasets,13,0.8097826086956521,0.8985507246376812
hr_hrv_eda,Campanella2024,within_dataset,14,0.8571428571428572,0.9146825396825398
hr_hrv_eda,Campanella2024,other_datasets_only,14,0.8333333333333333,0.9424603174603174
hr_hrv_eda,Campanella2024,all_datasets,14,0.8333333333333333,0.9623015873015873
hr_hrv_eda,Campanella2024,within_dataset,15,0.9791666666666667,1.0
hr_hrv_eda,Campanella2024,other_datasets_only,15,0.7648809523809523,0.8551587301587302
hr_hrv_eda,Campanella2024,all_datasets,15,0.7916666666666667,0.9027777777777777
hr_hrv_eda,Campanella2024,within_dataset,16,0.8630952380952381,0.9265873015873016
hr_hrv_eda,Campanella2024,other_datasets_only,16,0.7410714285714286,0.8392857142857143
hr_hrv_eda,Campanella2024,all_datasets,16,0.7886904761904762,0.9007936507936509
hr_hrv_eda,Campanella2024,within_dataset,17,0.8496376811594203,0.9148550724637681
hr_hrv_eda,Campanella2024,other_datasets_only,17,0.7889492753623188,0.8496376811594203
hr_hrv_eda,Campanella2024,all_datasets,17,0.8115942028985508,0.9094202898550724
hr_hrv_eda,Campanella2024,within_dataset,18,0.9333333333333333,0.9958333333333333
hr_hrv_eda,Campanella2024,other_datasets_only,18,0.825,0.8562500000000001
hr_hrv_eda,Campanella2024,all_datasets,18,0.85,0.9249999999999999
hr_hrv_eda,Campanella2024,within_dataset,19,0.7142857142857143,0.7916666666666666
hr_hrv_eda,Campanella2024,other_datasets_only,19,0.625,0.6686507936507936
hr_hrv_eda,Campanella2024,all_datasets,19,0.6696428571428572,0.7083333333333335
hr_hrv_eda,PhysioNet,within_dataset,0,0.7733253588516746,0.8525518341307815
hr_hrv_eda,PhysioNet,other_datasets_only,0,0.6920255183413078,0.7185805422647528
hr_hrv_eda,PhysioNet,all_datasets,0,0.7138357256778309,0.7830940988835726
hr_hrv_eda,PhysioNet,within_dataset,1,0.8474358974358974,0.9178372352285395
hr_hrv_eda,PhysioNet,other_datasets_only,1,0.7828874024526198,0.8891861761426979
hr_hrv_eda,PhysioNet,all_datasets,1,0.8148272017837235,0.9059085841694537
hr_hrv_eda,PhysioNet,within_dataset,2,0.8229832572298326,0.8989345509893456
hr_hrv_eda,PhysioNet,other_datasets_only,2,0.7904870624048707,0.8659056316590563
hr_hrv_eda,PhysioNet,all_datasets,2,0.8221080669710807,0.8915525114155249
hr_hrv_eda,PhysioNet,within_dataset,3,0.7948919891989199,0.8532103210321031
hr_hrv_eda,PhysioNet,other_datasets_only,3,0.780040504050405,0.8460846084608461
hr_hrv_eda,PhysioNet,all_datasets,3,0.8188943894389439,0.8655115511551155
hr_hrv_eda,PhysioNet,within_dataset,4,0.7691533567069211,0.8831969874042332
