train,test,normalisation,method,seed,balanced_accuracy,macro_f1,auroc
WESAD,PhysioNet,subject_zscore,subject_dann,8,0.4966515751744954,0.42176774048342486,0.485663082437276
WESAD,PhysioNet,subject_zscore,source_only,9,0.4993633276740238,0.4607216731785796,0.49783059800037727
WESAD,PhysioNet,subject_zscore,finetune_k5 (uses target labels),9,0.6972602739726027,0.5665250081726054,0.8712328767123287
WESAD,PhysioNet,subject_zscore,coral,9,0.5013794567062818,0.463366586835289,0.4982550462176948
WESAD,PhysioNet,subject_zscore,mmd,9,0.5080291454442558,0.4809175558486193,0.524570835691379
WESAD,PhysioNet,subject_zscore,dann,9,0.5067204301075269,0.47498240615183923,0.5319515185813998
WESAD,PhysioNet,subject_zscore,subject_dann,9,0.4681192227881532,0.39619655090952044,0.447863610639502
PhysioNet,WESAD,subject_zscore,source_only,0,0.44023227148274874,0.41019899502845647,0.4591161466495529
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),0,0.8603563653954689,0.8442934045931606,0.9365324921389986
PhysioNet,WESAD,subject_zscore,coral,0,0.450004181468459,0.42171301872559275,0.4626722128694691
PhysioNet,WESAD,subject_zscore,mmd,0,0.5276685949902371,0.5132604458004916,0.5332244939514149
PhysioNet,WESAD,subject_zscore,dann,0,0.4829796053420987,0.4542010235107168,0.5151169174941732
PhysioNet,WESAD,subject_zscore,subject_dann,0,0.5689287805019944,0.5468431454611138,0.6144576999014628
PhysioNet,WESAD,subject_zscore,source_only,1,0.4559036880551808,0.4061432991890738,0.4732058773266236
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),1,0.8715330968314118,0.8503451581975072,0.9243706159800048
PhysioNet,WESAD,subject_zscore,coral,1,0.4547474211247787,0.4062937529168611,0.4706224570308666
PhysioNet,WESAD,subject_zscore,mmd,1,0.5156296018878421,0.4811920794719648,0.5302029284823451
PhysioNet,WESAD,subject_zscore,dann,1,0.4906189664137181,0.4479812119804427,0.5196838082633088
PhysioNet,WESAD,subject_zscore,subject_dann,1,0.5160113881384466,0.4761919035486503,0.5599749839104365
PhysioNet,WESAD,subject_zscore,source_only,2,0.4530857419197667,0.4195514667430543,0.46855717521807266
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),2,0.8548687817463517,0.8327895322673877,0.9201050149157461
PhysioNet,WESAD,subject_zscore,coral,2,0.46587739934478206,0.43225299234133846,0.47174963548503224
PhysioNet,WESAD,subject_zscore,mmd,2,0.5178348719925243,0.5045287803802326,0.5514847849088984
PhysioNet,WESAD,subject_zscore,dann,2,0.5053577337168165,0.4860686734230827,0.5255633165226181
PhysioNet,WESAD,subject_zscore,subject_dann,2,0.5483686818920599,0.5352135704067034,0.5731484275860564
PhysioNet,WESAD,subject_zscore,source_only,3,0.4630485450307792,0.4286780160081006,0.48125793115484883
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),3,0.8681468193179069,0.8652037617554859,0.9212035394662582
PhysioNet,WESAD,subject_zscore,coral,3,0.47069881428098737,0.4376397287887117,0.4849503496071238
PhysioNet,WESAD,subject_zscore,mmd,3,0.5310755827694411,0.516735181190389,0.5472705919141309
PhysioNet,WESAD,subject_zscore,dann,3,0.5165386167702337,0.49308236808236805,0.5352570512284427
PhysioNet,WESAD,subject_zscore,subject_dann,3,0.5094610268959323,0.478054756978066,0.5461797740552607
PhysioNet,WESAD,subject_zscore,source_only,4,0.4430502176181629,0.3973586955435069,0.46183773720743354
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),4,0.9008556397645731,0.8850675258658813,0.9570214867370797
PhysioNet,WESAD,subject_zscore,coral,4,0.4431792977314625,0.398357499914618,0.4652774495224036
PhysioNet,WESAD,subject_zscore,mmd,4,0.501619864520422,0.4715278681522562,0.5367296553379172
PhysioNet,WESAD,subject_zscore,dann,4,0.47885994989509967,0.4424138065980511,0.5098482672358312
PhysioNet,WESAD,subject_zscore,subject_dann,4,0.55528992120659,0.5201028851374512,0.5840784225319338
PhysioNet,WESAD,subject_zscore,source_only,5,0.460416037931373,0.4301084945752712,0.4732804165469797
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),5,0.8706512537289366,0.8571087495675647,0.9206341207772314
PhysioNet,WESAD,subject_zscore,coral,5,0.46138141173647296,0.43260013255136365,0.4752038920381204
PhysioNet,WESAD,subject_zscore,mmd,5,0.48079615159459393,0.45456974522718463,0.506619446373576
PhysioNet,WESAD,subject_zscore,dann,5,0.5037469593452184,0.4805252227507202,0.5274577035375223
PhysioNet,WESAD,subject_zscore,subject_dann,5,0.5415783407205943,0.4749865195310051,0.6034004428720507
PhysioNet,WESAD,subject_zscore,source_only,6,0.4104056751617138,0.37946079166042196,0.42075935467215464
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),6,0.8509332419575909,0.8259532923825633,0.9282078932516327
