dataset,subject_id,subject_uid,harmonized_label,timestamp_start,temp_available,r1_range,r2_slope,r3_temp,invalid_frac,invalid_frac_eda_rules,raw_eda_range,raw_eda_mean
PhysioNet,f06,PhysioNet:f06,Anaerobic,1500.0,True,0.0,0.0,0.36666666666666664,0.5333333333333333,0.0,4.231198999999999,7.9444429208333345
PhysioNet,f06,PhysioNet:f06,Anaerobic,1530.0,True,0.0,0.0,0.48333333333333334,0.75,0.0,4.864432000000001,9.371306254166665
PhysioNet,f06,PhysioNet:f06,Anaerobic,1560.0,True,0.0,0.0,0.26666666666666666,0.45,0.0,5.996909,10.405379283333332
PhysioNet,f06,PhysioNet:f06,Anaerobic,1590.0,True,0.0,0.0,0.21666666666666667,0.43333333333333335,0.0,6.161392,11.775515608333334
PhysioNet,f06,PhysioNet:f06,Anaerobic,1620.0,True,0.0,0.0,0.5,0.8833333333333333,0.0,6.9176210000000005,12.026700466666666
PhysioNet,f06,PhysioNet:f06,Anaerobic,1650.0,True,0.0,0.0,0.2833333333333333,0.45,0.0,7.4188410000000005,12.103576991666667
PhysioNet,f06,PhysioNet:f06,Anaerobic,1680.0,True,0.0,0.0,0.26666666666666666,0.35,0.0,5.699164999999999,14.184154491666668
PhysioNet,f06,PhysioNet:f06,Anaerobic,1710.0,True,0.0,0.0,0.7666666666666667,0.85,0.0,5.863250000000001,15.298540570833334
PhysioNet,f07,PhysioNet:f07,Anaerobic,0.0,True,0.004166666666666667,0.0,1.0,1.0,0.0875,0.498408,0.4401107583333333
PhysioNet,f07,PhysioNet:f07,Anaerobic,30.0,True,0.0,0.0,1.0,1.0,0.0,0.22934499999999997,0.41014005
PhysioNet,f07,PhysioNet:f07,Anaerobic,60.0,True,0.0,0.0,1.0,1.0,0.0,0.15631299999999998,0.42694579583333336
PhysioNet,f07,PhysioNet:f07,Anaerobic,90.0,True,0.0,0.0,1.0,1.0,0.0,0.15246900000000002,0.48068910833333334
PhysioNet,f07,PhysioNet:f07,Anaerobic,120.0,True,0.0,0.0,1.0,1.0,0.0,0.18321900000000002,0.5293180791666666
PhysioNet,f07,PhysioNet:f07,Anaerobic,150.0,True,0.0,0.0,1.0,1.0,0.0,0.14734399999999997,0.5764682125
PhysioNet,f07,PhysioNet:f07,Anaerobic,180.0,True,0.0,0.0,1.0,1.0,0.0,0.07431300000000007,0.605232375
PhysioNet,f07,PhysioNet:f07,Anaerobic,210.0,True,0.0,0.0,1.0,1.0,0.0,0.070469,0.6108965625000001
PhysioNet,f07,PhysioNet:f07,Anaerobic,240.0,True,0.0,0.0,1.0,1.0,0.0,0.070469,0.6035560541666667
PhysioNet,f07,PhysioNet:f07,Anaerobic,270.0,True,0.0,0.0,1.0,1.0,0.0,0.13581199999999993,0.5657537374999999
PhysioNet,f07,PhysioNet:f07,Anaerobic,300.0,True,0.0,0.0,1.0,1.0,0.0,0.12556300000000004,0.5045951666666666
PhysioNet,f07,PhysioNet:f07,Anaerobic,330.0,True,0.0,0.0,1.0,1.0,0.0,0.12300100000000003,0.4460365458333333
PhysioNet,f07,PhysioNet:f07,Anaerobic,360.0,True,0.0,0.0,1.0,1.0,0.0,0.09737499999999999,0.40218026250000005
PhysioNet,f07,PhysioNet:f07,Anaerobic,390.0,True,0.0,0.0,1.0,1.0,0.0,0.070469,0.36955100416666664
PhysioNet,f07,PhysioNet:f07,Anaerobic,420.0,True,0.0,0.0,1.0,1.0,0.0,0.03331299999999998,0.354245425
PhysioNet,f07,PhysioNet:f07,Anaerobic,450.0,True,0.0,0.0,1.0,1.0,0.0,0.034594000000000014,0.3488695083333333
PhysioNet,f07,PhysioNet:f07,Anaerobic,480.0,True,0.0,0.0,1.0,1.0,0.0,0.062782,0.348490425
PhysioNet,f07,PhysioNet:f07,Anaerobic,510.0,True,0.0,0.0,1.0,1.0,0.0,0.062782,0.3546083666666667
PhysioNet,f07,PhysioNet:f07,Anaerobic,540.0,True,0.0,0.0,1.0,1.0,0.0,0.049968999999999986,0.35339121250000005
PhysioNet,f07,PhysioNet:f07,Anaerobic,570.0,True,0.0,0.0,1.0,1.0,0.0,0.115313,0.3744571666666667
PhysioNet,f07,PhysioNet:f07,Anaerobic,600.0,True,0.0,0.0,1.0,1.0,0.0,0.115313,0.412163425
PhysioNet,f07,PhysioNet:f07,Anaerobic,630.0,True,0.0,0.0,1.0,1.0,0.0,0.026905999999999985,0.4289638708333333
PhysioNet,f07,PhysioNet:f07,Anaerobic,660.0,True,0.0,0.0,1.0,1.0,0.0,0.03971800000000003,0.43947542916666665
PhysioNet,f07,PhysioNet:f07,Anaerobic,690.0,True,0.0,0.0,1.0,1.0,0.0,0.06534400000000001,0.45900917916666667
PhysioNet,f07,PhysioNet:f07,Anaerobic,720.0,True,0.0,0.0,1.0,1.0,0.0,0.067907,0.4776567791666667
PhysioNet,f07,PhysioNet:f07,Anaerobic,750.0,True,0.0,0.0,1.0,1.0,0.0,0.08071900000000004,0.4860810750000001
PhysioNet,f07,PhysioNet:f07,Anaerobic,780.0,True,0.0,0.0,1.0,1.0,0.0,0.274188,0.49678491666666674
PhysioNet,f07,PhysioNet:f07,Anaerobic,810.0,True,0.0,0.0,1.0,1.0,0.0,0.299813,0.5073926333333334
PhysioNet,f07,PhysioNet:f07,Anaerobic,840.0,True,0.0,0.0,1.0,1.0,0.0,0.17425000000000002,0.5115673666666667
PhysioNet,f07,PhysioNet:f07,Anaerobic,870.0,True,0.0,0.0,1.0,1.0,0.0,0.20884400000000003,0.49501776249999996
PhysioNet,f07,PhysioNet:f07,Anaerobic,900.0,True,0.0,0.0,1.0,1.0,0.0,0.16400000000000003,0.46612011249999996
PhysioNet,f07,PhysioNet:f07,Anaerobic,930.0,True,0.0,0.0,1.0,1.0,0.0,0.13837499999999997,0.46029044583333334
PhysioNet,f07,PhysioNet:f07,Anaerobic,960.0,True,0.0,0.0,1.0,1.0,0.0,0.198594,0.4629757291666667
PhysioNet,f07,PhysioNet:f07,Anaerobic,990.0,True,0.0,0.0,1.0,1.0,0.0,0.23959400000000003,0.4926848
PhysioNet,f07,PhysioNet:f07,Anaerobic,1020.0,True,0.0,0.0,1.0,1.0,0.0,0.42153299999999994,0.5349234958333333
PhysioNet,f07,PhysioNet:f07,Anaerobic,1050.0,True,0.0,0.0,1.0,1.0,0.0,0.42153299999999994,0.5654761083333334
PhysioNet,f07,PhysioNet:f07,Anaerobic,1080.0,True,0.0,0.0,1.0,1.0,0.0,0.05124999999999991,0.5805896041666666
PhysioNet,f07,PhysioNet:f07,Anaerobic,1110.0,True,0.0,0.0,1.0,1.0,0.0,0.10249999999999992,0.552877125
PhysioNet,f07,PhysioNet:f07,Anaerobic,1140.0,True,0.0,0.0,1.0,1.0,0.0,0.16912499999999997,0.4903679166666667
PhysioNet,f07,PhysioNet:f07,Anaerobic,1170.0,True,0.0,0.0,1.0,1.0,0.0,0.148625,0.47281470833333333
PhysioNet,f07,PhysioNet:f07,Anaerobic,1200.0,True,0.0,0.0,1.0,1.0,0.03333333333333333,1.9929839999999999,0.5592363125
PhysioNet,f07,PhysioNet:f07,Anaerobic,1230.0,True,0.004166666666666667,0.0,1.0,1.0,0.17083333333333334,2.412968,0.6163278041666668
PhysioNet,f07,PhysioNet:f07,Anaerobic,1260.0,True,0.004166666666666667,0.0,1.0,1.0,0.1375,0.7636270000000001,0.64737045
PhysioNet,f07,PhysioNet:f07,Anaerobic,1290.0,True,0.0,0.0,1.0,1.0,0.0,0.13709400000000005,0.6919571166666667
PhysioNet,f07,PhysioNet:f07,Anaerobic,1320.0,True,0.0,0.0,1.0,1.0,0.0,0.12043799999999993,0.7034350166666667
PhysioNet,f07,PhysioNet:f07,Anaerobic,1350.0,True,0.0,0.0,1.0,1.0,0.0,0.212688,0.7143257208333333
PhysioNet,f07,PhysioNet:f07,Anaerobic,1380.0,True,0.0,0.0,1.0,1.0,0.0,0.22549999999999992,0.7548934583333333
PhysioNet,f07,PhysioNet:f07,Anaerobic,1410.0,True,0.0,0.0,1.0,1.0,0.0,0.4061579999999999,0.7917668375000001
PhysioNet,f07,PhysioNet:f07,Anaerobic,1440.0,True,0.0,0.0,1.0,1.0,0.0,0.5228209999999999,0.9015024041666667
PhysioNet,f07,PhysioNet:f07,Anaerobic,1470.0,True,0.0,0.0,1.0,1.0,0.0,0.7995019999999999,1.1278704416666665
PhysioNet,f07,PhysioNet:f07,Anaerobic,1500.0,True,0.0,0.0,1.0,1.0,0.0,0.6317570000000001,1.4031761916666665
PhysioNet,f07,PhysioNet:f07,Anaerobic,1530.0,True,0.0,0.0,1.0,1.0,0.0,0.4535640000000001,1.5687690916666666
PhysioNet,f07,PhysioNet:f07,Anaerobic,1560.0,True,0.0,0.0,1.0,1.0,0.0,0.8738150000000001,1.5873907833333334
PhysioNet,f07,PhysioNet:f07,Anaerobic,1590.0,True,0.0,0.0,1.0,1.0,0.0,0.887909,1.664564975
PhysioNet,f07,PhysioNet:f07,Anaerobic,1620.0,True,0.0,0.0,0.6,0.7166666666666667,0.0,0.6931579999999999,1.7380288958333334
PhysioNet,f07,PhysioNet:f07,Anaerobic,1650.0,True,0.0,0.0,0.1,0.21666666666666667,0.0,0.9829209999999997,1.7460142041666666
PhysioNet,f07,PhysioNet:f07,Anaerobic,1680.0,True,0.0,0.0,0.0,0.0,0.0,1.129614,2.0180509458333336
PhysioNet,f07,PhysioNet:f07,Anaerobic,1710.0,True,0.0,0.0,0.0,0.0,0.0,0.46828800000000026,2.3513577375000003
PhysioNet,f07,PhysioNet:f07,Anaerobic,1740.0,True,0.0,0.0,0.0,0.0,0.0,0.42025200000000007,2.3653109999999997
PhysioNet,f07,PhysioNet:f07,Anaerobic,1770.0,True,0.0,0.0,0.11666666666666667,0.38333333333333336,0.0,1.0333210000000002,2.2118373666666664
PhysioNet,f07,PhysioNet:f07,Anaerobic,1800.0,True,0.0,0.0,0.5,0.8833333333333333,0.0,0.961571,2.13636095
PhysioNet,f07,PhysioNet:f07,Anaerobic,1830.0,True,0.0,0.0,0.4,0.6,0.0,0.7014760000000002,2.2219604750000004
PhysioNet,f07,PhysioNet:f07,Anaerobic,1860.0,True,0.0,0.0,0.016666666666666666,0.1,0.0,1.230833,2.0288609041666668
PhysioNet,f07,PhysioNet:f07,Anaerobic,1890.0,True,0.0,0.0,0.06666666666666667,0.3333333333333333,0.0,0.9995769999999999,1.7969333375
PhysioNet,f07,PhysioNet:f07,Anaerobic,1920.0,True,0.0,0.0,0.5333333333333333,0.8333333333333334,0.0,0.6331389999999999,1.8097391333333335
PhysioNet,f07,PhysioNet:f07,Anaerobic,1950.0,True,0.0,0.0,0.9666666666666667,1.0,0.0,0.8943149999999997,1.8963124208333335
PhysioNet,f07,PhysioNet:f07,Anaerobic,1980.0,True,0.0,0.0,0.5666666666666667,0.6833333333333333,0.0,0.8943149999999997,1.9828397583333337
PhysioNet,f07,PhysioNet:f07,Anaerobic,2010.0,True,0.0,0.0,0.06666666666666667,0.18333333333333332,0.0,0.5406900000000001,1.8780023208333332
PhysioNet,f07,PhysioNet:f07,Anaerobic,2040.0,True,0.0,0.0,0.0,0.0,0.0,0.48431400000000013,1.6888998958333332
PhysioNet,f07,PhysioNet:f07,Anaerobic,2070.0,True,0.0,0.0,0.0,0.0,0.0,0.7945770000000001,1.5072287500000001
PhysioNet,f07,PhysioNet:f07,Anaerobic,2100.0,True,0.0,0.0,0.0,0.0,0.0,0.5895760000000001,1.3149570541666666
PhysioNet,f07,PhysioNet:f07,Anaerobic,2130.0,True,0.0,0.0,0.0,0.0,0.0,0.42025199999999985,1.1205873208333335
PhysioNet,f07,PhysioNet:f07,Anaerobic,2160.0,True,0.0,0.0,0.0,0.0,0.0,0.3665370000000001,0.9619978166666667
PhysioNet,f07,PhysioNet:f07,Anaerobic,2190.0,True,0.0,0.0,0.0,0.0,0.0,0.24343799999999993,0.8413876166666666
PhysioNet,f07,PhysioNet:f07,Anaerobic,2220.0,True,0.0,0.0,0.0,0.0,0.0,0.23831400000000003,0.7256484583333334
PhysioNet,f07,PhysioNet:f07,Anaerobic,2250.0,True,0.0,0.0,0.0,0.0,0.0,0.20884399999999992,0.6159517791666667
PhysioNet,f07,PhysioNet:f07,Anaerobic,2280.0,True,0.0,0.0,0.0,0.0,0.0,0.14093799999999995,0.5316666458333333
PhysioNet,f07,PhysioNet:f07,Anaerobic,2310.0,True,0.0,0.0,0.0,0.0,0.0,0.07552499999999995,0.5035117083333334
PhysioNet,f08,PhysioNet:f08,Anaerobic,0.0,True,0.9916666666666667,0.0,0.0,1.0,1.0,0.057642,0.009350925000000001
PhysioNet,f08,PhysioNet:f08,Anaerobic,30.0,True,0.5875,0.0,0.0,0.8958333333333334,0.8958333333333334,1.570874,0.28708399166666665
PhysioNet,f08,PhysioNet:f08,Anaerobic,60.0,True,0.09583333333333334,0.0,0.0,0.3958333333333333,0.3958333333333333,1.5811220000000001,1.0395312583333332
PhysioNet,f08,PhysioNet:f08,Anaerobic,90.0,True,0.0,0.0,0.0,0.0,0.0,0.3778790000000001,1.472150425
PhysioNet,f08,PhysioNet:f08,Anaerobic,120.0,True,0.0,0.0,0.0,0.0,0.0,0.41374500000000003,1.4093841041666666
PhysioNet,f08,PhysioNet:f08,Anaerobic,150.0,True,0.0,0.0,0.0,0.0,0.0,0.4009360000000002,1.2929621791666668
PhysioNet,f08,PhysioNet:f08,Anaerobic,180.0,True,0.0,0.0,0.0,0.0,0.0,0.2728410000000001,1.1791288333333334
PhysioNet,f08,PhysioNet:f08,Anaerobic,210.0,True,0.0,0.0,0.0,0.0,0.0,1.64159,1.3676635875000003
PhysioNet,f08,PhysioNet:f08,Anaerobic,240.0,True,0.15,0.0,0.0,0.23333333333333334,0.23333333333333334,2.715457,1.6385729916666667
PhysioNet,f08,PhysioNet:f08,Anaerobic,270.0,True,0.2916666666666667,0.0,0.0,0.6333333333333333,0.6333333333333333,3.479357,1.6030111083333334
PhysioNet,f08,PhysioNet:f08,Anaerobic,300.0,True,0.6416666666666667,0.0,0.0,0.9,0.9,3.479357,0.7532118583333334
PhysioNet,f08,PhysioNet:f08,Anaerobic,330.0,True,0.8041666666666667,0.0,0.0,1.0,1.0,0.835176,0.04037117083333333
PhysioNet,f08,PhysioNet:f08,Anaerobic,360.0,True,0.30416666666666664,0.0,0.0,0.5416666666666666,0.5416666666666666,4.349197,1.8364532291666669
PhysioNet,f08,PhysioNet:f08,Anaerobic,390.0,True,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,5.226538000000001,4.093103170833333
PhysioNet,f08,PhysioNet:f08,Anaerobic,420.0,True,0.0,0.0,0.0,0.0,0.0,1.800249,4.982890816666666
PhysioNet,f08,PhysioNet:f08,Anaerobic,450.0,True,0.0125,0.0,0.0,0.17916666666666667,0.17916666666666667,6.633877,5.329863345833333
PhysioNet,f08,PhysioNet:f08,Anaerobic,480.0,True,0.15,0.0,0.0,0.525,0.525,6.633877,3.966215404166667
PhysioNet,f08,PhysioNet:f08,Anaerobic,510.0,True,0.18333333333333332,0.0,0.0,0.5708333333333333,0.5708333333333333,6.817052,3.907023220833333
PhysioNet,f08,PhysioNet:f08,Anaerobic,540.0,True,0.1625,0.0,0.0,0.6625,0.6625,6.864447,3.2821450958333336
PhysioNet,f08,PhysioNet:f08,Anaerobic,570.0,True,0.4791666666666667,0.0,0.0,0.9375,0.9375,6.864447,0.7167874
PhysioNet,f08,PhysioNet:f08,Anaerobic,600.0,True,0.8625,0.0,0.0,1.0,1.0,0.69043,0.02018033333333333
PhysioNet,f08,PhysioNet:f08,Anaerobic,630.0,True,0.975,0.0,0.0,1.0,1.0,0.380441,0.010663975000000001
PhysioNet,f08,PhysioNet:f08,Anaerobic,660.0,True,0.9,0.0,0.0,1.0,1.0,0.37916,0.0229823
PhysioNet,f08,PhysioNet:f08,Anaerobic,690.0,True,0.475,0.0,0.0,0.7,0.7,15.125543,2.4372414791666666
PhysioNet,f08,PhysioNet:f08,Anaerobic,720.0,True,0.30833333333333335,0.0,0.0,0.625,0.625,15.61103,4.002163641666667
PhysioNet,f08,PhysioNet:f08,Anaerobic,750.0,True,0.25833333333333336,0.0,0.0,0.425,0.425,20.083235,10.147806679166667
PhysioNet,f08,PhysioNet:f08,Anaerobic,780.0,True,0.0,0.0,0.0,0.0,0.0,15.074750000000002,18.03818915833333
PhysioNet,f08,PhysioNet:f08,Anaerobic,810.0,True,0.0,0.0,0.0,0.0,0.0,4.745301999999999,19.385837379166666
PhysioNet,f08,PhysioNet:f08,Anaerobic,840.0,True,0.2708333333333333,0.0,0.0,0.44583333333333336,0.44583333333333336,21.231277,11.075605125000001
PhysioNet,f08,PhysioNet:f08,Anaerobic,870.0,True,0.6,0.0,0.0,0.9458333333333333,0.9458333333333333,16.365566,1.1974671541666664
PhysioNet,f08,PhysioNet:f08,Anaerobic,900.0,True,0.525,0.0,0.0,1.0,1.0,1.182579,0.11572420000000001
PhysioNet,f08,PhysioNet:f08,Anaerobic,930.0,True,0.5708333333333333,0.0,0.0,1.0,1.0,1.620732,0.1550919208333333
PhysioNet,f08,PhysioNet:f08,Anaerobic,960.0,True,0.5875,0.0,0.0,0.8833333333333333,0.8833333333333333,1.928258,0.4912260041666666
PhysioNet,f08,PhysioNet:f08,Anaerobic,990.0,True,0.6375,0.0,0.0,0.8833333333333333,0.8833333333333333,1.928258,0.430053625
PhysioNet,f08,PhysioNet:f08,Anaerobic,1020.0,True,0.6166666666666667,0.0,0.0,0.925,0.925,1.620732,0.06262481666666667
PhysioNet,f08,PhysioNet:f08,Anaerobic,1050.0,True,0.6333333333333333,0.0,0.0,0.925,0.925,1.620732,0.06015144166666666
PhysioNet,f08,PhysioNet:f08,Anaerobic,1080.0,True,0.6583333333333333,0.0,0.0,0.9,0.9,14.887287,1.9710258833333332
PhysioNet,f08,PhysioNet:f08,Anaerobic,1110.0,True,0.7166666666666667,0.0,0.0,0.9,0.9,14.887287,1.9581791041666665
PhysioNet,f08,PhysioNet:f08,Anaerobic,1140.0,True,0.9875,0.0,0.0,1.0,1.0,0.686587,0.012361233333333334
PhysioNet,f08,PhysioNet:f08,Anaerobic,1170.0,True,0.8375,0.0,0.0,1.0,1.0,2.249974,0.20127012083333332
PhysioNet,f08,PhysioNet:f08,Anaerobic,1200.0,True,0.675,0.0,0.0,1.0,1.0,2.249974,0.2149388125
PhysioNet,f08,PhysioNet:f08,Anaerobic,1230.0,True,0.44166666666666665,0.0,0.0,0.9291666666666667,0.9291666666666667,0.908457,0.16242095416666666
PhysioNet,f08,PhysioNet:f08,Anaerobic,1260.0,True,0.2,0.0,0.0,0.8375,0.8375,0.908457,0.20138215416666666
PhysioNet,f08,PhysioNet:f08,Anaerobic,1290.0,True,0.325,0.0,0.0,0.9,0.9,7.083489,0.3671243416666667
PhysioNet,f08,PhysioNet:f08,Anaerobic,1320.0,True,0.24166666666666667,0.0,0.0,0.5083333333333333,0.5083333333333333,16.349619,7.511444216666667
PhysioNet,f08,PhysioNet:f08,Anaerobic,1350.0,True,0.0,0.0,0.0,0.016666666666666666,0.016666666666666666,12.687890000000003,15.219631983333333
PhysioNet,f08,PhysioNet:f08,Anaerobic,1380.0,True,0.0,0.0,0.0,0.0,0.0,8.694513000000002,15.375468537500002
PhysioNet,f08,PhysioNet:f08,Anaerobic,1410.0,True,0.0,0.0,0.0,0.0,0.0,15.595391000000001,9.767517662500001
PhysioNet,f08,PhysioNet:f08,Anaerobic,1440.0,True,0.0,0.0,0.0,0.0,0.0,14.423318,9.610759829166666
PhysioNet,f08,PhysioNet:f08,Anaerobic,1470.0,True,0.0,0.0,0.0,0.0,0.0,0.9793919999999989,14.393423154166666
PhysioNet,f08,PhysioNet:f08,Anaerobic,1500.0,True,0.0,0.0,0.0,0.0,0.0,1.0119469999999993,14.275851345833333
PhysioNet,f08,PhysioNet:f08,Anaerobic,1530.0,True,0.0,0.0,0.0,0.0,0.0,5.227943,13.929122195833335
PhysioNet,f08,PhysioNet:f08,Anaerobic,1560.0,True,0.0,0.0,0.0,0.0,0.0,5.227943,13.695115062500001
PhysioNet,f08,PhysioNet:f08,Anaerobic,1590.0,True,0.0,0.0,0.0,0.0,0.0,3.8442179999999997,12.525159637499998
PhysioNet,f08,PhysioNet:f08,Anaerobic,1620.0,True,0.0,0.0,0.0,0.0,0.0,3.3795479999999998,11.101806866666665
PhysioNet,f08,PhysioNet:f08,Anaerobic,1650.0,True,0.0,0.0,0.0,0.0,0.0,2.6057240000000004,11.324823054166666
PhysioNet,f08,PhysioNet:f08,Anaerobic,1680.0,True,0.0,0.0,0.0,0.0,0.0,1.6161650000000005,12.121450116666667
PhysioNet,f08,PhysioNet:f08,Anaerobic,1710.0,True,0.0,0.0,0.0,0.0,0.0,2.179399,12.2484557875
PhysioNet,f08,PhysioNet:f08,Anaerobic,1740.0,True,0.0,0.0,0.0,0.0,0.0,2.7241400000000002,11.723699595833333
PhysioNet,f08,PhysioNet:f08,Anaerobic,1770.0,True,0.0,0.0,0.0,0.0,0.0,3.184928000000001,10.853762979166667
PhysioNet,f08,PhysioNet:f08,Anaerobic,1800.0,True,0.0,0.0,0.0,0.0,0.0,3.5416310000000006,9.575027187500002
PhysioNet,f08,PhysioNet:f08,Anaerobic,1830.0,True,0.0,0.0,0.0,0.0,0.0,2.271413000000001,8.496556866666667
PhysioNet,f08,PhysioNet:f08,Anaerobic,1860.0,True,0.0,0.0,0.0,0.0,0.0,3.1914360000000004,7.301799479166665
PhysioNet,f08,PhysioNet:f08,Anaerobic,1890.0,True,0.0,0.0,0.0,0.0,0.0,2.5562879999999994,6.4158751249999995
PhysioNet,f08,PhysioNet:f08,Anaerobic,1920.0,True,0.0,0.0,0.0,0.0,0.0,1.801946,6.8442939874999995
PhysioNet,f08,PhysioNet:f08,Anaerobic,1950.0,True,0.0,0.0,0.0,0.0,0.0,1.8362729999999994,7.572567058333333
PhysioNet,f08,PhysioNet:f08,Anaerobic,1980.0,True,0.0,0.0,0.0,0.0,0.0,2.873539,8.242560754166666
PhysioNet,f08,PhysioNet:f08,Anaerobic,2010.0,True,0.0,0.0,0.0,0.0,0.0,1.51654,8.673939266666666
PhysioNet,f09,PhysioNet:f09,Anaerobic,0.0,True,0.004166666666666667,0.0,0.0,0.0875,0.0875,0.140853,0.1216885
PhysioNet,f09,PhysioNet:f09,Anaerobic,30.0,True,0.0,0.0,0.0,0.0,0.0,0.06402399999999998,0.12371590416666667
PhysioNet,f09,PhysioNet:f09,Anaerobic,60.0,True,0.0,0.0,0.0,0.0,0.0,0.10115799999999998,0.14942700416666668
PhysioNet,f09,PhysioNet:f09,Anaerobic,90.0,True,0.0,0.0,0.0,0.0,0.0,0.05506,0.17167009583333334
PhysioNet,f09,PhysioNet:f09,Anaerobic,120.0,True,0.0,0.0,0.0,0.0,0.0,0.15237699999999998,0.18753208333333332
PhysioNet,f09,PhysioNet:f09,Anaerobic,150.0,True,0.0,0.0,0.0,0.0,0.0,0.15237699999999998,0.20086507916666668
PhysioNet,f09,PhysioNet:f09,Anaerobic,180.0,True,0.0,0.0,0.0,0.0,0.0,0.042256000000000016,0.1986241416666667
PhysioNet,f09,PhysioNet:f09,Anaerobic,210.0,True,0.0,0.0,0.0,0.0,0.0,0.046097,0.200897025
PhysioNet,f09,PhysioNet:f09,Anaerobic,240.0,True,0.0,0.0,0.0,0.0,0.0,0.08579300000000004,0.2234763541666666
PhysioNet,f09,PhysioNet:f09,Anaerobic,270.0,True,0.0,0.0,0.0,0.0,0.0,0.07811000000000001,0.24897395
PhysioNet,f09,PhysioNet:f09,Anaerobic,300.0,True,0.0,0.0,0.0,0.0,0.0,0.047378,0.26048755833333337
PhysioNet,f09,PhysioNet:f09,Anaerobic,330.0,True,0.0,0.0,0.0,0.0,0.0,0.11396300000000004,0.2768511041666667
PhysioNet,f09,PhysioNet:f09,Anaerobic,360.0,True,0.0,0.0,0.0,0.0,0.0,0.08579300000000001,0.2938761916666666
PhysioNet,f09,PhysioNet:f09,Anaerobic,390.0,True,0.0,0.0,0.0,0.0,0.0,0.38798600000000005,0.3750800916666666
PhysioNet,f09,PhysioNet:f09,Anaerobic,420.0,True,0.0,0.0,0.0,0.0,0.0,0.33804700000000004,0.48177634166666666
PhysioNet,f09,PhysioNet:f09,Anaerobic,450.0,True,0.0,0.0,0.0,0.0,0.0,0.072988,0.5033844958333334
PhysioNet,f09,PhysioNet:f09,Anaerobic,480.0,True,0.0,0.0,0.0,0.0,0.0,0.244572,0.5160581833333333
PhysioNet,f09,PhysioNet:f09,Anaerobic,510.0,True,0.0,0.0,0.0,0.0,0.0,0.517582,0.5958215875
PhysioNet,f09,PhysioNet:f09,Anaerobic,540.0,True,0.0,0.0,0.0,0.0,0.0,0.676095,0.7537741458333334
PhysioNet,f09,PhysioNet:f09,Anaerobic,570.0,True,0.0,0.0,0.0,0.0,0.0,0.5262089999999999,0.8528753791666668
PhysioNet,f09,PhysioNet:f09,Anaerobic,600.0,True,0.0,0.0,0.0,0.0,0.0,0.242012,0.9098147708333334
PhysioNet,f09,PhysioNet:f09,Anaerobic,630.0,True,0.0,0.0,0.0,0.0,0.0,0.23817,0.9385295875
PhysioNet,f09,PhysioNet:f09,Anaerobic,660.0,True,0.0,0.0,0.0,0.0,0.0,0.19207200000000002,0.8798247708333335
PhysioNet,f09,PhysioNet:f09,Anaerobic,690.0,True,0.0,0.0,0.0,0.0,0.0,0.167744,0.8129142416666667
PhysioNet,f09,PhysioNet:f09,Anaerobic,720.0,True,0.0,0.0,0.0,0.0,0.0,0.754205,0.8879070749999999
PhysioNet,f09,PhysioNet:f09,Anaerobic,750.0,True,0.0,0.0,0.0,0.0,0.0,1.565048,1.3481591833333335
PhysioNet,f09,PhysioNet:f09,Anaerobic,780.0,True,0.0,0.0,0.0,0.0,0.0,1.380987,1.9490672625
PhysioNet,f09,PhysioNet:f09,Anaerobic,810.0,True,0.0,0.0,0.0,0.0,0.0,1.136216,2.2355589124999997
PhysioNet,f09,PhysioNet:f09,Anaerobic,840.0,True,0.0,0.0,0.0,0.0,0.0,1.136216,2.2192951083333337
PhysioNet,f09,PhysioNet:f09,Anaerobic,870.0,True,0.0,0.0,0.0,0.0,0.0,0.569815,2.2064084125000005
PhysioNet,f09,PhysioNet:f09,Anaerobic,900.0,True,0.0,0.0,0.0,0.0,0.0,0.5864609999999999,2.1851470041666663
PhysioNet,f09,PhysioNet:f09,Anaerobic,930.0,True,0.0,0.0,0.0,0.0,0.0,0.5262790000000002,2.1412351791666664
PhysioNet,f09,PhysioNet:f09,Anaerobic,960.0,True,0.0,0.0,0.0,0.0,0.0,0.8711549999999999,2.232266925
PhysioNet,f09,PhysioNet:f09,Anaerobic,990.0,True,0.0,0.0,0.0,0.0,0.0,1.0350570000000001,2.451299166666667
PhysioNet,f09,PhysioNet:f09,Anaerobic,1020.0,True,0.0,0.0,0.0,0.0,0.0,1.36216,2.7207706583333335
PhysioNet,f09,PhysioNet:f09,Anaerobic,1050.0,True,0.0,0.0,0.0,0.0,0.0,1.36216,2.8668862791666667
PhysioNet,f09,PhysioNet:f09,Anaerobic,1080.0,True,0.0,0.0,0.0,0.0,0.0,0.49938899999999986,2.8914832416666667
PhysioNet,f09,PhysioNet:f09,Anaerobic,1110.0,True,0.0,0.0,0.0,0.0,0.0,1.3689739999999997,2.9545674458333333
PhysioNet,f09,PhysioNet:f09,Anaerobic,1140.0,True,0.0,0.0,0.0,0.0,0.0,1.3689739999999997,3.142442545833333
PhysioNet,f09,PhysioNet:f09,Anaerobic,1170.0,True,0.0,0.0,0.0,0.0,0.0,0.942847,3.2319279083333328
PhysioNet,f09,PhysioNet:f09,Anaerobic,1200.0,True,0.0,0.0,0.0,0.0,0.0,0.9898129999999998,3.1404628083333335
